"","TG.50.3","TG.50.4","TG.50.5","TG.50.6","TG.51.0","TG.51.1","TG.51.2","TG.51.3","TG.52.0","TG.52.1","TG.52.2","TG.52.3","TG.52.4","TG.52.5","TG.52.6","TG.52.7","TG.53.2","TG.53.3","TG.54.1","TG.54.10","TG.54.2","TG.54.3","TG.54.4","TG.54.5","TG.54.6","TG.54.7","TG.54.8","TG.54.9","TG.55.2","TG.55.3","TG.56.1","TG.56.10","TG.56.2","TG.56.3","TG.56.4","TG.56.5","TG.56.6","TG.56.7","TG.56.8","TG.56.9","TG.58.10","TG.58.11","TG.58.6","TG.58.8","TG.58.9","TG.60.12","Cotinine.N.oxide","X4.Aminohippuric.acid","Tyramine","X3.Methoxytyramine","N.Acetyl.D.galactosamine","X7.Methyladenine","X1.Methylguanine","X7.Methylguanine","X1.Methyladenosine","X1.Methylguanosine","Adenosine","N2.N2.Dimethylguanosine","Allopurinol","Deoxycytidine"
"11",6.84861580363197,6.83914717719825,6.83522814218772,6.86099598543686,6.96255800534956,6.94859458655998,6.98167162645288,6.86577975735295,7.00074717771891,7.11504184990026,7.08241143943648,6.92025421571246,6.67148212222486,6.67202183793024,6.80372316771702,6.84668413634877,7.00813330376547,6.90687667771494,6.98487223757742,7.04284018521761,7.15069330732683,7.06803188080863,6.88620152041709,7.08697503919668,6.89972779566003,6.86656182960646,6.90264449110143,6.89115204933761,6.97203228599968,6.97922860684417,6.97308202407319,6.88087798159179,6.98304352829503,7.09377748163247,7.04926464430576,7.03537489605991,7.04801227430303,7.00701464049193,6.85619697513634,6.91069105268047,6.92127078469197,6.94113381917918,7.12560880704407,7.06742904966602,6.94790447615715,7.08144034471728,6.95358747618684,6.98114300442953,6.97621837100879,6.98028044393541,6.96712070867308,6.98292836254449,6.96796503679782,6.96210174532475,6.96284588398858,6.95701793462123,6.89372638575218,6.97520260853318,6.97791236347806,6.9816054039027
"12",7.18631749155458,7.13708056971579,7.10852311010485,7.06048164408247,7.01278488160435,7.02557799645401,7.06283494307851,7.10162282204297,6.97439363142398,6.96979757589782,7.04517073441207,7.12153328105898,7.22212870333168,7.17256537340403,7.14029066082827,7.06211932130285,7.05755275655762,7.05965349503116,6.95390941963948,7.01312553113441,6.91333549999384,6.90284945661756,6.98615562404573,7.01351075250577,7.09555799309153,7.09969942264253,7.04233427226785,7.0123714946562,6.96100747208541,6.97240117763443,6.95347801586247,7.00880645900467,6.9169843396941,6.8546416132693,6.90244529414299,6.99803772129336,7.00260318706298,7.01664609589602,7.0583149220222,6.99943370702593,6.95679061942573,6.98517666639125,6.95184257251029,6.95718419541631,6.95199559011152,6.89939905274185,6.88492199671419,6.96830780878018,6.97640097865897,6.97357967270749,6.96687506465204,6.99167181309168,6.95902563577182,6.94995097406622,6.96232985075105,6.93942482371659,6.8613371343143,6.95992747337564,6.97626070574793,6.95700391274473
"13",6.90942454424288,6.98417931953643,7.06745088637449,7.11641271590529,6.98624282138622,7.01610149220337,6.95544969974971,6.97362764152124,7.01997004434224,6.93820790918193,6.85077268126715,6.95297563326097,7.02830840712076,7.10729229030814,7.09343331832419,7.14451065211582,6.92037234351997,6.97679367628445,6.91597566296007,6.90709476731323,6.79875827641412,6.8211694174285,6.96938105816515,6.99041368621547,7.04475397295952,7.1101793169763,7.12961073023339,7.19084952188805,6.87949005232175,6.89937643911975,6.92118189123955,7.23857132302234,6.8189077880366,6.74493385666568,6.86152576272322,7.07514194284072,7.01537799323708,6.99550027257748,7.10690770744036,7.16467100778656,7.15557234895321,7.22722197443455,6.93624309275893,6.96465355419128,7.02533895270136,7.19067383570419,6.8928461902358,6.97052678737699,6.9769450572924,6.97550360134646,6.97398465138548,6.97447045592352,6.9744428130697,6.96209083005101,6.98208407846412,6.97235444115869,6.82607825842049,6.97053781892011,6.97939355845858,6.96572446630746
"14",6.88956540423973,6.89758175612289,6.87418179857068,6.87601927716763,6.97362482775776,6.92953709523487,6.92482979946142,6.87028571140663,6.92054700119673,6.97419848891215,7.01427692164028,6.91966172518809,6.71302756145783,6.82882831258404,6.8495694553362,6.87439250505017,6.96276832091338,6.92743920718165,7.00675557103343,6.97253263907823,7.08467159210111,7.11987495468497,6.99539508112562,6.95734558182229,6.83884977927727,6.87268678090745,6.91012202116281,6.8953619769461,6.99517632402018,7.00626202341278,7.01026968514042,6.88568197660197,7.05777753630676,7.13926823360195,7.06358361892571,7.00051821127442,6.99077168295933,6.9687792673813,6.9150028752661,6.93253685756828,6.95977416014499,6.91355701803004,7.06434585533167,7.05108964852916,6.97938067595508,7.03244184075576,6.93479103681403,6.96899356250183,6.9764482186039,6.97892768449232,6.97486152470886,6.9632573066931,6.97710784918134,6.9641264242663,6.96456263347733,6.97485379014991,6.85267598604393,6.98732104431334,6.97540803377908,6.98125968024886
"15",7.06941079997449,7.02357239630969,6.94270778597911,6.89961008800991,6.99061738004318,6.98318339737509,7.041318374082,7.01698565729426,7.00389324643277,7.17607407334559,7.21469597301659,7.09745062598534,6.91547108818831,6.9155378766431,6.92773977235164,6.89403297686792,7.07538876223941,7.0292127035145,7.08770552164755,6.9898524114017,7.2020269193024,7.2116008753493,7.07831653506016,7.08071069148858,6.95708901903191,6.91517902206345,6.91771737800218,6.86922444441244,7.07031122881546,7.07543377127162,7.0574437602226,6.82791704693308,7.11811882320894,7.17546406809271,7.13329061083573,7.00988771674563,7.0332052929792,7.04260446640179,6.91650748513281,6.90075288813571,6.85814164044776,6.81489687102046,7.04894716128591,7.02083026185901,6.95971245112693,6.84628981172856,7.05166639943435,6.97742951052163,6.9943432688626,6.99058021332619,6.99713633098413,6.96653810497567,6.99642076107403,7.01340523327171,6.98540276124533,7.01555577103718,7.62166763247254,6.99633755397465,6.97862660497528,6.99663900869357
"16",6.87105165712113,6.87112856297178,6.82683815062791,6.83162435919249,6.9642396911039,6.95367466064899,6.93513261265241,6.84021233073186,6.9372426606128,6.93043460785961,6.95261590509654,6.85082926489778,6.67446008416204,6.7488231652538,6.76380488120969,6.77942326306743,6.92411662379607,6.89834783078635,6.92296750972345,6.9097755272888,6.95713027349652,6.98661685828794,6.85359078086123,6.79120543914121,6.74899651032507,6.72871133192968,6.74824798174456,6.76863408836535,6.92212728884679,6.92209809953125,6.96551677510373,6.68908515116813,6.93874174551772,6.96748437076917,6.88154929555189,6.8066478785287,6.80979317540164,6.79937174005193,6.69764737273394,6.70662783137522,6.69907540131822,6.64427735146744,6.81190921179439,6.8370847564727,6.75197034175149,6.65221463846843,6.91073997283157,6.97200144180203,6.97729143829678,6.9761740486785,6.98003091481722,6.95371537559401,6.97586773764547,6.95961783169919,6.97740321938808,6.96905453961017,6.85312420698795,6.97825242981186,6.97800271841314,6.97919541981495
"17",6.88814904429734,6.91526242403324,6.8821278366871,6.8764660381007,6.90337400563976,6.92048702200143,6.92660120133446,6.88140311454094,6.8741582902416,6.88456427071965,6.94230718204083,6.87821710858113,6.7557276074901,6.84948482497925,6.85726425088531,6.85213221334143,6.91424954666143,6.88902660748651,6.88107408004625,6.96578185302772,6.93459786631678,6.96047367407271,6.90151019456499,6.88940354914276,6.81797956429394,6.85843358568654,6.88084341644267,6.87385749385389,6.9072802101867,6.9209143686814,6.92764050283851,6.83942585137287,6.9155542439866,6.95808570775883,6.93607436473097,6.87901317146511,6.88453371695248,6.88892328953618,6.85310196124894,6.87277832810564,6.88587725284236,6.87124181042516,6.93832734100408,6.93105479490714,6.90110360012635,6.93785329345296,6.8852578496768,6.98275563360478,6.97560506195098,6.97525106227042,6.99222222793172,6.97780245077852,6.98546425687003,6.98798845310134,6.9712569503969,6.98635790465952,6.84252579755981,6.9779566910347,6.97899110197156,6.99407650868074
"18",6.91408946054945,6.9091505354845,6.86297170194747,6.86182421069544,6.90326984977849,6.90444244043225,6.9270513355926,6.86198695817283,6.89942302306866,6.92521405368795,6.98699414310399,6.89690019818565,6.77154046643856,6.78582403378324,6.83024033293513,6.84273031947569,6.92079396002346,6.91146019940374,6.92608266128057,6.99812615417555,6.98366017944015,7.0202976939338,6.9436836062441,6.85182124090444,6.80002751655654,6.81222269033672,6.85925032379581,6.83537668911017,6.93514859544339,6.95048995057805,6.93445141327637,6.81308941561589,6.93826870252298,7.00980341649864,6.98042050569588,6.88189103885945,6.89498987776152,6.87646938946478,6.82833173797129,6.83906272880106,6.80575302465572,6.82804373903012,6.94058936166714,6.96045086838407,6.90819353581987,6.86095413832713,6.9340851884098,6.9907850054585,6.97565986981307,6.9793667191098,6.98937688095073,6.98129782724108,6.98700148267635,6.99216129536766,6.97556025905494,6.99711747944529,6.92800330335668,6.99061229540422,6.97830165679006,6.99031907204551
"19",6.96502006367888,6.96589872185697,6.90175784537504,6.89025899732602,7.02519421595971,6.96764148971424,6.98729824020741,6.93517570116543,7.11884395258969,7.04604403630582,7.06835902755858,6.96050946974393,6.78149659817442,6.83552783226373,6.86023576275971,6.86738330822978,6.98152832565225,6.94788867392303,7.03925551665602,6.94219794399326,7.09581600903129,7.10217197717575,6.95979319043026,6.89938253348106,6.82144353647034,6.84133389817111,6.87192789351504,6.83988705000367,7.00187063070166,6.99006400935004,7.01409765239166,6.78493185039146,7.02956092083148,7.09296707501307,7.01497542706511,6.92053696438996,6.88965313861382,6.88682125496786,6.80746411862724,6.82874450444592,6.76777760982925,6.74511129189002,6.93761684451418,6.91893088055526,6.86300610336282,6.76425852689622,7.02868699825738,6.97853879847746,6.975762479978,6.98183204928382,6.96660556010521,6.96423490628514,6.96440272383375,6.94147370314109,6.95608177006709,6.94256382580515,7.04743251344774,6.95966180211311,6.97807777477003,6.96353552603957
"20",6.96234931859471,6.96996918127116,6.91280214487659,6.90317215217988,6.9673256485696,6.94940284574978,6.98021023949221,6.94492368691564,6.97041943108958,7.05374850905282,7.08303359182077,6.96554315689431,6.80577101499024,6.83737925368104,6.87510039955763,6.87958266181635,6.99374106705251,6.95557017326232,7.03495849838922,6.92551794964769,7.11135018019284,7.11754633968827,6.96382785790069,6.90578097910661,6.82431319091728,6.8467969915578,6.88346979151768,6.8543930463351,7.00454665494183,7.00948737528158,6.97631285382726,6.79691964235394,7.03233991701006,7.10385985784946,7.03599261304548,6.9137090192121,6.89067684546982,6.89586946397218,6.81959404644403,6.83877450661129,6.7784498416339,6.76430983036452,6.94294819413111,6.93448845556383,6.86362634220035,6.7872253398917,6.87044207163608,6.9894849465766,6.97732462643734,6.97912425598064,6.97949956868301,6.98082451675366,6.98190859995383,6.97953131707294,6.97448184468425,6.98445609351266,6.94036992420589,6.985526675448,6.977957580301,6.9767984799573
"21",7.12326269026309,7.04268330810163,7.07703460624414,7.08764207165562,7.09140221327752,7.132980558895,7.13141343659464,7.2129521566399,7.04237261531369,7.02044327685425,7.02242642946821,7.09173844225499,7.27114903387832,7.16183544913493,7.07641599054458,7.0510406814528,7.09880989448836,7.16289526013268,7.01531319801388,6.97899036235248,6.9119181406269,6.90686399614014,7.06613168839474,7.01469022927511,7.14634869166201,7.09180612662949,7.01276360434437,7.02047673467125,7.0316824469168,7.05456798423332,6.98259507872571,6.99115011652847,6.94919248555249,6.89801708244726,6.99029890544872,7.08319340117722,7.07025342137675,7.10942542559913,7.13004509344858,7.01876542392987,7.07093042665024,6.97796531986893,7.05218232260444,7.05295566068679,7.12527623844272,7.03430190707941,6.98977380349977,6.98135942603196,6.97665019985923,6.97313057391199,6.97502257854841,7.00100261281568,6.98149065234495,6.9779280014948,6.99141073854554,6.98903104815741,6.792552516711,6.96772815514289,6.97512249920876,6.98070357297825
"22",7.12015171890668,7.10103999203987,7.08472333686994,7.03627979334501,7.09174409849044,7.12094440516305,7.10672656721125,7.17972639916024,7.11021461551758,7.00275217114262,7.03008866793575,7.11381556207268,7.28606755572107,7.19992700954803,7.12309361414891,7.04279220250515,7.07308827730748,7.10500865578599,7.01419855989701,7.03323240212462,6.91487479781364,6.90780322821422,7.05257441125642,6.98198348193241,7.1149754404003,7.12848794108955,7.04387074704308,6.99230152167393,7.05390077951232,7.01855736670258,7.02962710824803,7.01354860525913,6.96094928557325,6.87872551211141,6.96627385881742,7.05481802656526,6.98106378219429,7.01210336307991,7.04700370493555,7.00838751778184,6.94287463311002,6.92847501118558,6.91097802045177,6.92791232154419,6.9894426258498,6.79420659799516,6.98905769473772,6.98469575279067,6.97762240135036,6.9768697521557,6.97057133776023,7.00501305949905,6.97419652133606,6.98251068117728,6.97854150079746,6.97261730726382,6.79955019741017,6.97175816523577,6.97881676387415,6.97328681813292
"23",7.08642125086082,7.07780576915185,7.07352669388557,7.03433638382922,7.0066643360265,7.00541671862485,6.99626144119442,7.06558715245293,7.05070909349735,6.99041681020149,7.00133039101557,7.0782461722987,7.19639505667277,7.16754256826113,7.12351787884675,7.08045991673894,7.00287330850399,7.0445372012497,6.99382801198124,6.8945296587236,6.98455053533541,6.97841346700574,7.08309979709652,7.01037095742824,7.12151667572396,7.12671716266229,7.11534655940932,7.08601825378053,6.96289355940944,6.97929210730807,6.96561776166492,7.14509215588546,6.97003698338482,6.97014176519884,7.04931924959401,7.10011948497308,7.06273366172625,7.07669105367533,7.12425878285034,7.12098103672355,7.08167201511589,7.13867147638013,7.07670533283299,7.01150176744728,7.09432061005691,7.06221130496369,6.91675137304021,6.96940219338013,6.97893285342035,6.97593412530443,6.97630761289406,6.98553406022498,6.97699355768105,6.98357749893248,6.99147980723353,6.98075867448428,6.78554877024205,6.97410305460015,6.97697520501385,6.97644510132767
"24",7.16793476795415,7.17430740281007,7.14812851148523,7.08924793813127,6.99034147445414,6.98712252250176,6.98198190049072,7.08640384339984,6.9953864984846,7.00388076293727,7.01884865618382,7.07814914153584,7.27103194329348,7.23070076453942,7.20464310319518,7.12759353146641,6.98814630749007,7.01202660371313,7.03112586390872,7.00082117082131,6.96120962219485,6.95523215414227,7.06873248181726,6.9857514608185,7.07970264066758,7.16929075134034,7.14284998201988,7.06803538507266,6.99340060315935,6.98804643653938,6.97869741940982,7.10708231577848,6.99100662599337,6.96057219284602,7.00133036420061,6.97831371794734,6.96444482708723,6.98172868990334,7.07595797314326,7.08405894926054,6.97761504109937,7.04620598811136,6.90999457946381,6.94664531119368,7.03147415879435,6.86420919081233,7.09537414682437,6.98155307206092,6.97648193563322,6.9827731252444,6.97934624279075,6.9785611267976,6.98207763182759,6.98217316393429,6.9869552170158,6.98668988045278,7.11917450275156,6.976620110418,6.97728629505007,6.99095154162844
"25",7.0234513404825,6.99276295676058,6.99904480786119,6.993651198375,7.12068689663353,7.1569880485716,7.11584887017673,7.13616825116985,7.1047117786557,7.06092603856316,6.91183025860736,6.99935353256922,7.1351770884083,7.06643678910057,6.99596874437549,6.96948325671968,7.07461348454008,7.10421797003601,7.0803261162622,7.03114176600469,6.92680980280908,6.88145046519363,7.01616003772456,6.93388272892519,7.03992942491364,7.0104599622034,6.95257233770037,6.94549605101174,7.10706242893595,7.06144339993561,7.04548468053841,6.94612098130509,7.02346578789737,6.91116147732266,6.94416308027945,6.99583716540596,6.99403910682357,6.97716628056553,7.03914228149596,6.9707406476487,7.01219909386314,6.93710775594622,6.9302812964284,6.961535326812,7.04337368726538,6.91052303136691,7.06584649755811,6.97149923944062,6.97729807756689,6.97907533366397,6.97123118103193,6.99515710759547,6.96631269701203,6.97979052281318,6.9828205197282,6.95252599060872,7.51748113716013,6.97060757410854,6.97877300132339,6.97761537369511
"26",6.5674629651835,6.6022547491328,6.68983650978222,6.76598278786151,6.87276427543697,6.81977771643382,6.75123138126888,6.60321610197893,6.80152076003103,6.59119070002113,6.55610431912353,6.50224255665175,6.40226470422782,6.50515872754692,6.60500979590356,6.7100682297823,6.68256118982234,6.69338443478487,6.73226909696243,6.97039859825454,6.5659599164671,6.58384504251628,6.55370299154933,6.63124951242752,6.63436038519571,6.60743639691064,6.68436332676164,6.78961362783241,6.83189891694833,6.75614301031411,6.91112100101394,6.7598343717338,6.75135783520657,6.6328002958319,6.59176413310807,6.74188139472883,6.6805865138306,6.65262582112454,6.64501030815337,6.69369747196797,6.78673833322934,6.81253482450561,6.66063925100865,6.7500144844076,6.720781095127,6.84897548660566,7.01627522634236,6.98533058994676,6.97941391158994,6.97795957976796,6.97862286317694,6.94840281780673,6.97486504736632,6.96319002267627,6.96724315998388,6.97189593511349,6.87972405688266,6.98631210695347,6.97881676387415,6.98418341659159
"27",7.1796813873841,7.14473462063965,7.04077753889334,6.94849619924968,7.02084552640514,7.00786587357086,7.05815240029574,7.12766852454897,7.02619975340189,7.02660888712719,7.06510529997302,7.13115467840402,7.2133086915916,7.15304595752334,7.07491669252701,6.96835050160062,7.08001498042821,7.11950692531099,7.12228907150009,6.96366289017507,7.15225337011366,7.13442304727715,7.17330019559676,6.98258327470419,7.00275165144696,7.03365002857284,7.00121143587949,6.89301558559477,7.11015738740816,7.13789979042302,7.07142404367414,6.88167809947191,7.21812743766061,7.26320540890657,7.23314097431121,6.93148531937415,7.07898876402862,7.07206200735956,7.05087422231067,6.98747922374511,6.93700050232274,6.8253506142496,7.09535246526793,7.10460443886651,7.11522267620133,6.78656555247997,7.02757569906507,6.96624768164383,6.97728479820509,6.98032602503022,6.96411974243708,6.98652935486152,6.9615214863063,6.9776515739638,6.97181427076886,6.94819550101212,7.16108125529357,6.96690150470492,6.97583816200188,6.95218970134886
